S72451M,"Displ suprcndl fx w/o intrcndl extn low end r femr, 7thM","Displaced supracondylar fracture without intracondylar extension of lower end of right femur, subsequent encounter for open fracture type I or II with nonunion",Displaced supracondylar fracture without intracondylar extension of lower end of right femur
S72451N,"Displ suprcndl fx w/o intrcndl extn low end r femr, 7thN","Displaced supracondylar fracture without intracondylar extension of lower end of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",Displaced supracondylar fracture without intracondylar extension of lower end of right femur
S72451P,"Displ suprcndl fx w/o intrcndl extn low end r femr, 7thP","Displaced supracondylar fracture without intracondylar extension of lower end of right femur, subsequent encounter for closed fracture with malunion",Displaced supracondylar fracture without intracondylar extension of lower end of right femur
S72451Q,"Displ suprcndl fx w/o intrcndl extn low end r femr, 7thQ","Displaced supracondylar fracture without intracondylar extension of lower end of right femur, subsequent encounter for open fracture type I or II with malunion",Displaced supracondylar fracture without intracondylar extension of lower end of right femur
S72451R,"Displ suprcndl fx w/o intrcndl extn low end r femr, 7thR","Displaced supracondylar fracture without intracondylar extension of lower end of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",Displaced supracondylar fracture without intracondylar extension of lower end of right femur
S72451S,"Displ suprcndl fx w/o intrcndl extn lower end r femur, sqla","Displaced supracondylar fracture without intracondylar extension of lower end of right femur, sequela",Displaced supracondylar fracture without intracondylar extension of lower end of right femur
S72452A,"Displ suprcndl fx w/o intrcndl extn lower end l femur, init","Displaced supracondylar fracture without intracondylar extension of lower end of left femur, initial encounter for closed fracture",Displaced supracondylar fracture without intracondylar extension of lower end of left femur
S72452B,"Displ suprcndl fx w/o intrcndl extn low end l femr, 7thB","Displaced supracondylar fracture without intracondylar extension of lower end of left femur, initial encounter for open fracture type I or II",Displaced supracondylar fracture without intracondylar extension of lower end of left femur
S72452C,"Displ suprcndl fx w/o intrcndl extn low end l femr, 7thC","Displaced supracondylar fracture without intracondylar extension of lower end of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Displaced supracondylar fracture without intracondylar extension of lower end of left femur
S72452D,"Displ suprcndl fx w/o intrcndl extn low end l femr, 7thD","Displaced supracondylar fracture without intracondylar extension of lower end of left femur, subsequent encounter for closed fracture with routine healing",Displaced supracondylar fracture without intracondylar extension of lower end of left femur
S72452E,"Displ suprcndl fx w/o intrcndl extn low end l femr, 7thE","Displaced supracondylar fracture without intracondylar extension of lower end of left femur, subsequent encounter for open fracture type I or II with routine healing",Displaced supracondylar fracture without intracondylar extension of lower end of left femur
S72452F,"Displ suprcndl fx w/o intrcndl extn low end l femr, 7thF","Displaced supracondylar fracture without intracondylar extension of lower end of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",Displaced supracondylar fracture without intracondylar extension of lower end of left femur
S72452G,"Displ suprcndl fx w/o intrcndl extn low end l femr, 7thG","Displaced supracondylar fracture without intracondylar extension of lower end of left femur, subsequent encounter for closed fracture with delayed healing",Displaced supracondylar fracture without intracondylar extension of lower end of left femur
S72452H,"Displ suprcndl fx w/o intrcndl extn low end l femr, 7thH","Displaced supracondylar fracture without intracondylar extension of lower end of left femur, subsequent encounter for open fracture type I or II with delayed healing",Displaced supracondylar fracture without intracondylar extension of lower end of left femur
S72452J,"Displ suprcndl fx w/o intrcndl extn low end l femr, 7thJ","Displaced supracondylar fracture without intracondylar extension of lower end of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",Displaced supracondylar fracture without intracondylar extension of lower end of left femur
S72452K,"Displ suprcndl fx w/o intrcndl extn low end l femr, 7thK","Displaced supracondylar fracture without intracondylar extension of lower end of left femur, subsequent encounter for closed fracture with nonunion",Displaced supracondylar fracture without intracondylar extension of lower end of left femur
S72452M,"Displ suprcndl fx w/o intrcndl extn low end l femr, 7thM","Displaced supracondylar fracture without intracondylar extension of lower end of left femur, subsequent encounter for open fracture type I or II with nonunion",Displaced supracondylar fracture without intracondylar extension of lower end of left femur
S72452N,"Displ suprcndl fx w/o intrcndl extn low end l femr, 7thN","Displaced supracondylar fracture without intracondylar extension of lower end of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",Displaced supracondylar fracture without intracondylar extension of lower end of left femur
S72452P,"Displ suprcndl fx w/o intrcndl extn low end l femr, 7thP","Displaced supracondylar fracture without intracondylar extension of lower end of left femur, subsequent encounter for closed fracture with malunion",Displaced supracondylar fracture without intracondylar extension of lower end of left femur
S72452Q,"Displ suprcndl fx w/o intrcndl extn low end l femr, 7thQ","Displaced supracondylar fracture without intracondylar extension of lower end of left femur, subsequent encounter for open fracture type I or II with malunion",Displaced supracondylar fracture without intracondylar extension of lower end of left femur
S72452R,"Displ suprcndl fx w/o intrcndl extn low end l femr, 7thR","Displaced supracondylar fracture without intracondylar extension of lower end of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",Displaced supracondylar fracture without intracondylar extension of lower end of left femur
S72452S,"Displ suprcndl fx w/o intrcndl extn lower end l femur, sqla","Displaced supracondylar fracture without intracondylar extension of lower end of left femur, sequela",Displaced supracondylar fracture without intracondylar extension of lower end of left femur
S72453A,"Displ suprcndl fx w/o intrcndl extn low end unsp femr, init","Displaced supracondylar fracture without intracondylar extension of lower end of unspecified femur, initial encounter for closed fracture",Displaced supracondylar fracture without intracondylar extension of lower end of unspecified femur
S72453B,"Displ suprcndl fx w/o intrcndl extn low end unsp femr, 7thB","Displaced supracondylar fracture without intracondylar extension of lower end of unspecified femur, initial encounter for open fracture type I or II",Displaced supracondylar fracture without intracondylar extension of lower end of unspecified femur
S72453C,"Displ suprcndl fx w/o intrcndl extn low end unsp femr, 7thC","Displaced supracondylar fracture without intracondylar extension of lower end of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Displaced supracondylar fracture without intracondylar extension of lower end of unspecified femur
S72453D,"Displ suprcndl fx w/o intrcndl extn low end unsp femr, 7thD","Displaced supracondylar fracture without intracondylar extension of lower end of unspecified femur, subsequent encounter for closed fracture with routine healing",Displaced supracondylar fracture without intracondylar extension of lower end of unspecified femur
S72453E,"Displ suprcndl fx w/o intrcndl extn low end unsp femr, 7thE","Displaced supracondylar fracture without intracondylar extension of lower end of unspecified femur, subsequent encounter for open fracture type I or II with routine healing",Displaced supracondylar fracture without intracondylar extension of lower end of unspecified femur
S72453F,"Displ suprcndl fx w/o intrcndl extn low end unsp femr, 7thF","Displaced supracondylar fracture without intracondylar extension of lower end of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",Displaced supracondylar fracture without intracondylar extension of lower end of unspecified femur
S72453G,"Displ suprcndl fx w/o intrcndl extn low end unsp femr, 7thG","Displaced supracondylar fracture without intracondylar extension of lower end of unspecified femur, subsequent encounter for closed fracture with delayed healing",Displaced supracondylar fracture without intracondylar extension of lower end of unspecified femur
S72453H,"Displ suprcndl fx w/o intrcndl extn low end unsp femr, 7thH","Displaced supracondylar fracture without intracondylar extension of lower end of unspecified femur, subsequent encounter for open fracture type I or II with delayed healing",Displaced supracondylar fracture without intracondylar extension of lower end of unspecified femur
S72453J,"Displ suprcndl fx w/o intrcndl extn low end unsp femr, 7thJ","Displaced supracondylar fracture without intracondylar extension of lower end of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",Displaced supracondylar fracture without intracondylar extension of lower end of unspecified femur
S72453K,"Displ suprcndl fx w/o intrcndl extn low end unsp femr, 7thK","Displaced supracondylar fracture without intracondylar extension of lower end of unspecified femur, subsequent encounter for closed fracture with nonunion",Displaced supracondylar fracture without intracondylar extension of lower end of unspecified femur
S72453M,"Displ suprcndl fx w/o intrcndl extn low end unsp femr, 7thM","Displaced supracondylar fracture without intracondylar extension of lower end of unspecified femur, subsequent encounter for open fracture type I or II with nonunion",Displaced supracondylar fracture without intracondylar extension of lower end of unspecified femur
